DocumentID,PolicyID,locationCode,location,interestPol,yearMin,yearMax,startDate,endDate
document_id_855,policy_id_2156,전북,전북 임실군,중소기업 취업지원,15,34,20200101,20201231
document_id_856,policy_id_2155,전북,전북 임실군,중소기업 취업지원,18,39,20200123,20200131
document_id_857,policy_id_2152,전북,전북 임실군,중소기업 취업지원,18,39,20201204,20201212
document_id_858,policy_id_2132,전북,전북 익산시,중소기업 취업지원,18,39,20200101,20201231
document_id_859,policy_id_2131,전북,전북 익산시,중소기업 취업지원,15,34,20200101,20201231
document_id_860,policy_id_2130,전북,전북 익산시,중소기업 취업지원,18,39,20200101,20200131
document_id_861,policy_id_2112,전북,전북 완주군,중소기업 취업지원,0,39,20200101,20201231
document_id_862,policy_id_2099,전북,전북 순창군,중소기업 취업지원,15,34,20200219,20200226
document_id_863,policy_id_2098,전북,전북 순창군,중소기업 취업지원,18,39,20200219,20200226
document_id_864,policy_id_2097,전북,전북 순창군,중소기업 취업지원,18,39,20200101,20201231
document_id_865,policy_id_2072,전북,전북,중소기업 취업지원,0,99,20200101,20201231
document_id_866,policy_id_2070,전북,전북,중소기업 취업지원,0,99,20200101,20201231
document_id_867,policy_id_1989,전북,전북,중소기업 취업지원,0,99,20200113,20200117
document_id_868,policy_id_1984,전북,전북,중소기업 취업지원,18,39,20200101,20201231
document_id_869,policy_id_1983,전북,전북,중소기업 취업지원,15,34,20200101,20201231
document_id_870,policy_id_1982,전북,전북,중소기업 취업지원,18,39,20200101,20201231
document_id_871,policy_id_1980,전북,전북,중소기업 취업지원,18,39,20200101,20201231
document_id_872,policy_id_1976,전북,전북,중소기업 취업지원,0,99,20200101,20201231
document_id_873,policy_id_1969,전북,전북 무주군,중소기업 취업지원,18,39,20200201,20200229
document_id_874,policy_id_1965,전북,전북 무주군,중소기업 취업지원,18,39,20200201,20200229
document_id_875,policy_id_1964,전북,전북 무주군,중소기업 취업지원,18,39,20200201,20200229
document_id_876,policy_id_1960,전북,전북 남원시,중소기업 취업지원,0,99,20200101,20201231
document_id_877,policy_id_1934,전북,전북 김제시,중소기업 취업지원,18,39,20200101,20201231
document_id_878,policy_id_1933,전북,전북 김제시,중소기업 취업지원,15,34,20200101,20201231
document_id_879,policy_id_1930,전북,전북 김제시,중소기업 취업지원,18,39,20200101,20201231
document_id_880,policy_id_1929,전북,전북 김제시,중소기업 취업지원,18,39,20200101,20201231
document_id_881,policy_id_1928,전북,전북 김제시,중소기업 취업지원,18,39,20200101,20201231
document_id_882,policy_id_1917,전북,전북 군산시,중소기업 취업지원,15,34,20200212,20201231
document_id_883,policy_id_1912,전북,전북 고창군,중소기업 취업지원,18,39,20200701,20200731
document_id_884,policy_id_1911,전북,전북 고창군,중소기업 취업지원,18,39,20200101,20200131
document_id_885,policy_id_1906,전북,전북 고창군,중소기업 취업지원,18,34,20200201,20200229
document_id_886,policy_id_1876,전남,전남 진도군,중소기업 취업지원,18,39,20200101,20201231
document_id_887,policy_id_1772,전남,전남 목포시,중소기업 취업지원,0,99,20200101,20201231
document_id_888,policy_id_1542,서울,서울 중구,중소기업 취업지원,18,39,20200121,20200131
document_id_889,policy_id_1531,서울,서울 용산구,중소기업 취업지원,0,39,20200101,20201231
document_id_890,policy_id_1495,서울,서울 성북구,중소기업 취업지원,18,39,20200101,20200229
document_id_891,policy_id_1479,서울,서울 성동구,중소기업 취업지원,19,39,20200226,20200312
document_id_892,policy_id_1416,서울,서울,중소기업 취업지원,0,99,20200501,20200531
document_id_893,policy_id_1390,서울,서울 마포구,중소기업 취업지원,19,30,20200101,20201231
document_id_894,policy_id_1384,서울,서울 동작구,중소기업 취업지원,18,39,20200201,20200229
document_id_895,policy_id_1370,서울,서울 동대문구,중소기업 취업지원,18,34,20200101,20201231
document_id_896,policy_id_1362,서울,서울 동대문구,중소기업 취업지원,18,39,20200101,20201231
document_id_897,policy_id_1328,서울,서울 구로구,중소기업 취업지원,15,39,20200101,20201231
document_id_898,policy_id_1327,서울,서울 구로구,중소기업 취업지원,15,34,20200101,20201231
document_id_899,policy_id_1325,서울,서울 구로구,중소기업 취업지원,18,39,20200101,20201231
document_id_900,policy_id_1252,경남,부산 해운대구,중소기업 취업지원,18,39,20200101,20201231
document_id_901,policy_id_1247,경남,부산 해운대구,중소기업 취업지원,0,39,20200122,20200212
document_id_902,policy_id_1238,경남,부산 영도구,중소기업 취업지원,18,39,20200122,20200131
document_id_903,policy_id_1222,경남,부산 사하구,중소기업 취업지원,0,34,20200101,20201231
document_id_904,policy_id_1207,경남,부산 부산진구,중소기업 취업지원,18,39,20201201,20201231
document_id_905,policy_id_1157,경남,부산,중소기업 취업지원,18,39,20200101,20201231
document_id_906,policy_id_1146,경남,부산,중소기업 취업지원,18,39,20200101,20200302
document_id_907,policy_id_1143,경남,부산,중소기업 취업지원,18,39,20200101,20201231
document_id_908,policy_id_1142,경남,부산,중소기업 취업지원,0,99,20200101,20200229
document_id_909,policy_id_2681,충북,충북 충주시,중소기업 취업지원,18,39,20200101,20201231
document_id_910,policy_id_2557,충북,충북,중소기업 취업지원,15,39,20200101,20201231
document_id_911,policy_id_2517,충북,충북 괴산군,중소기업 취업지원,18,45,20200101,20201231
document_id_912,policy_id_1603,경남,울산,중소기업 취업지원,18,39,20200302,20200401
document_id_913,policy_id_1600,경남,울산,중소기업 취업지원,18,39,20200101,20201231
document_id_914,policy_id_1563,충북,세종,중소기업 취업지원,18,39,20200302,20200313
document_id_915,policy_id_108,경북,대구,중소기업 취업지원,0,33,20200101,20201231
document_id_916,policy_id_1074,충남,대전,중소기업 취업지원,0,39,20200101,20201231
document_id_917,policy_id_107,경북,대구,중소기업 취업지원,0,99,20200101,20201231
document_id_918,policy_id_92,경북,대구 달성군,중소기업 취업지원,0,39,20200101,20201231
document_id_919,policy_id_77,경북,대구 달서구,중소기업 취업지원,18,39,20200101,20201231
document_id_920,policy_id_75,경북,대구 달서구,중소기업 취업지원,0,39,20200201,20200228
document_id_921,policy_id_28,경북,대구 동구,중소기업 취업지원,0,39,20200101,20201231
document_id_922,policy_id_27,경북,대구 동구,중소기업 취업지원,0,39,20200101,20201231
document_id_923,policy_id_987,전남,광주,전문분야 취업지원,19,39,20200101,20201231
document_id_924,policy_id_984,전남,광주,전문분야 취업지원,0,99,20201019,20201215
document_id_925,policy_id_983,전남,광주,전문분야 취업지원,0,99,20200101,20201231
document_id_926,policy_id_975,전남,광주,전문분야 취업지원,19,39,20200101,20201231
document_id_927,policy_id_899,경북,경북 양천시,전문분야 취업지원,18,39,20200101,20201231
document_id_928,policy_id_898,경북,경북 양천시,전문분야 취업지원,18,39,20200101,20200630
document_id_929,policy_id_897,경북,경북 양천시,전문분야 취업지원,18,39,20200101,20200630
document_id_930,policy_id_873,경북,경북 봉화군,전문분야 취업지원,18,39,20200212,20200723
document_id_931,policy_id_849,경북,경북,전문분야 취업지원,19,39,20200101,20200131
document_id_932,policy_id_84,경북,대구 달서구,전문분야 취업지원,18,39,20200201,20200228
document_id_933,policy_id_819,경북,경북,전문분야 취업지원,18,39,20201101,20201231
document_id_934,policy_id_800,경북,경북 구미시,전문분야 취업지원,23,39,20200101,20201231
document_id_935,policy_id_795,경북,경북 경산시,전문분야 취업지원,20,39,20200101,20201231
document_id_936,policy_id_783,경남,경남 함천군,전문분야 취업지원,0,39,20200101,20201231
document_id_937,policy_id_752,경남,경남 통영시,전문분야 취업지원,18,39,20200101,20201231
document_id_938,policy_id_750,경남,경남 통영시,전문분야 취업지원,18,39,20200108,20200128
document_id_939,policy_id_749,경남,경남 통영시,전문분야 취업지원,18,39,20200101,20201231
document_id_940,policy_id_725,경남,경남 창녕군,전문분야 취업지원,18,39,20200101,20201231
document_id_941,policy_id_720,경남,경남 창녕군,전문분야 취업지원,18,39,20200101,20201231
document_id_942,policy_id_687,경남,경남 의령군,전문분야 취업지원,18,39,20200101,20201231
document_id_943,policy_id_684,경남,경남 의령군,전문분야 취업지원,18,39,20200101,20201231
document_id_944,policy_id_658,경남,경남 사천시,전문분야 취업지원,18,39,20200101,20201231
document_id_945,policy_id_656,경남,경남 사천시,전문분야 취업지원,18,39,20200101,20201231
document_id_946,policy_id_636,경남,경남,전문분야 취업지원,19,34,20200318,20200328
document_id_947,policy_id_599,경남,경남,전문분야 취업지원,0,39,20200201,20201231
document_id_948,policy_id_564,경남,경남 김해시,전문분야 취업지원,19,39,20200101,20201231
document_id_949,policy_id_561,경남,경남 김해시,전문분야 취업지원,19,39,20200310,20200313
document_id_950,policy_id_551,경남,경남 김해시,전문분야 취업지원,19,39,20200101,20201231
document_id_951,policy_id_549,경남,경남 김해시,전문분야 취업지원,0,99,20200101,20201231
document_id_952,policy_id_548,경남,경남 김해시,전문분야 취업지원,15,39,20200101,20201231
document_id_953,policy_id_532,경남,경남 고성군,전문분야 취업지원,18,39,20200101,20201231
document_id_954,policy_id_531,경남,경남 고성군,전문분야 취업지원,18,39,20200301,20200331
document_id_955,policy_id_512,경남,경남 고성군,전문분야 취업지원,0,99,20200101,20201231
document_id_956,policy_id_2667,충북,충북 청주시,전문분야 취업지원,0,99,20200101,20201231
document_id_957,policy_id_2662,충북,충북 청주시,전문분야 취업지원,0,99,20200101,20201231
document_id_958,policy_id_2659,충북,충북 청주시,전문분야 취업지원,19,39,20200101,20201231
document_id_959,policy_id_2658,충북,충북 청주시,전문분야 취업지원,0,99,20200101,20201231
document_id_960,policy_id_2657,충북,충북 청주시,전문분야 취업지원,0,99,20200101,20201231
document_id_961,policy_id_2582,충북,충북,전문분야 취업지원,19,39,20201224,20210131
document_id_962,policy_id_2573,충북,충북,전문분야 취업지원,15,39,20200101,20201231
document_id_963,policy_id_2510,충남,충남 홍성군,전문분야 취업지원,18,39,20200101,20201231
document_id_964,policy_id_2450,충남,충남 부여군,전문분야 취업지원,0,39,20200210,20200318
document_id_965,policy_id_2446,충남,충남,전문분야 취업지원,18,39,20200114,20200220
document_id_966,policy_id_2443,충남,충남,전문분야 취업지원,18,39,20200101,20200130
document_id_967,policy_id_2441,충남,충남,전문분야 취업지원,18,39,20200101,20200130
document_id_968,policy_id_2440,충남,충남,전문분야 취업지원,18,39,20200101,20200130
document_id_969,policy_id_2439,충남,충남,전문분야 취업지원,18,39,20200101,20200130
document_id_970,policy_id_2438,충남,충남,전문분야 취업지원,18,39,20200101,20200130
document_id_971,policy_id_2437,충남,충남,전문분야 취업지원,18,39,20200301,20200330
document_id_972,policy_id_2436,충남,충남,전문분야 취업지원,17,19,20200101,20201231
document_id_973,policy_id_2434,충남,충남,전문분야 취업지원,18,39,20200101,20201231
document_id_974,policy_id_2411,충남,충남,전문분야 취업지원,18,39,20200101,20201231
document_id_975,policy_id_2410,충남,충남,전문분야 취업지원,18,39,20200101,20201231
document_id_976,policy_id_2374,충남,충남 논산시,전문분야 취업지원,18,39,20200101,20201231
document_id_977,policy_id_2363,충남,충남 공주시,전문분야 취업지원,18,39,20200813,20200830
document_id_978,policy_id_2304,전남,제주,전문분야 취업지원,18,34,20200101,20201231
document_id_979,policy_id_2285,전남,제주,전문분야 취업지원,18,39,20200101,20201231
document_id_980,policy_id_2280,전남,제주,전문분야 취업지원,18,39,20200101,20201231
document_id_981,policy_id_2278,전남,제주,전문분야 취업지원,0,99,20200101,20201231
document_id_982,policy_id_1896,전남,전남 화순군,전문분야 취업지원,18,49,20200101,20201231
